commonName,latitude,longitude,season
River Sheoak,-37.77955453,144.9571033,All year
River Sheoak,-37.81125043,144.93576,All year
River Sheoak,-37.78088028,144.9621039,All year
River Sheoak,-37.79910156,144.9247583,All year
River Sheoak,-37.79669557,144.9234879,All year
River Sheoak,-37.81779153,144.9727646,All year
River Sheoak,-37.78019004,144.9539,All year
River Sheoak,-37.8324215,144.9731525,All year
River Sheoak,-37.78188971,144.9559113,All year
River Sheoak,-37.80279381,144.9246593,All year
River Sheoak,-37.79496606,144.9143049,All year
River Sheoak,-37.78729257,144.9489409,All year
River Sheoak,-37.77913004,144.95026,All year
River Sheoak,-37.77730004,144.9495,All year
River Sheoak,-37.79861965,144.9219546,All year
River Sheoak,-37.82045391,144.9438457,All year
River Sheoak,-37.78879985,144.9499174,All year
River Sheoak,-37.77737003,144.94955,All year
River Sheoak,-37.80920083,144.9578356,All year
River Sheoak,-37.803454,144.9091569,All year
River Sheoak,-37.81795823,144.972052,All year
River Sheoak,-37.78867134,144.949912,All year
River Sheoak,-37.78014132,144.9618806,All year
River Sheoak,-37.81806998,144.97178,All year
River Sheoak,-37.78386648,144.9445629,All year
River Sheoak,-37.78193345,144.9559809,All year
River Sheoak,-37.82224047,144.9850076,All year
River Sheoak,-37.8016719,144.9101241,All year
River Sheoak,-37.78463462,144.9605804,All year
River Sheoak,-37.823065,144.9379526,All year
River Sheoak,-37.7784577,144.9588341,All year
River Sheoak,-37.81436325,144.9664553,All year
River Sheoak,-37.77845997,144.9498899,All year
River Sheoak,-37.77898903,144.9502197,All year
River Sheoak,-37.78679783,144.9522248,All year
River Sheoak,-37.77821648,144.9498539,All year
River Sheoak,-37.79831319,144.9211137,All year
River Sheoak,-37.77772102,144.9493732,All year
River Sheoak,-37.79489361,144.9142648,All year
River Sheoak,-37.77832785,144.9497083,All year
River Sheoak,-37.78875416,144.9499487,All year
River Sheoak,-37.79186318,144.956111,All year
River Sheoak,-37.80920096,144.9579363,All year
River Sheoak,-37.77712002,144.94958,All year
River Sheoak,-37.79912661,144.9249322,All year
River Sheoak,-37.78777422,144.949964,All year
River Sheoak,-37.79864151,144.9216971,All year
River Sheoak,-37.78780092,144.9498463,All year
River Sheoak,-37.79768661,144.9269675,All year
River Sheoak,-37.79963764,144.9266751,All year
River Sheoak,-37.77717001,144.94963,All year
River Sheoak,-37.78866457,144.9597508,All year
River Sheoak,-37.79578161,144.9153883,All year
River Sheoak,-37.80911426,144.9579779,All year
River Sheoak,-37.78724263,144.9489714,All year
River Sheoak,-37.7792398,144.9610019,All year
River Sheoak,-37.77960851,144.9608529,All year
River Sheoak,-37.79641492,144.9260025,All year
River Sheoak,-37.79281395,144.9525017,All year
River Sheoak,-37.78867254,144.9500019,All year
River Sheoak,-37.81809258,144.9717943,All year
River Sheoak,-37.81784966,144.9727021,All year
River Sheoak,-37.81810004,144.97183,All year
River Sheoak,-37.7826416,144.9609044,All year
River Sheoak,-37.82271734,144.9474533,All year
River Sheoak,-37.77708,144.94959,All year
River Sheoak,-37.77719999,144.94968,All year
River Sheoak,-37.81801998,144.9718799,All year
River Sheoak,-37.77998004,144.9515501,All year
River Sheoak,-37.79500791,144.9144901,All year
River Sheoak,-37.7794019,144.9606726,All year
River Sheoak,-37.79835226,144.9265143,All year
River Sheoak,-37.7875042,144.9514594,All year
River Sheoak,-37.78280034,144.9605113,All year
River Sheoak,-37.79308857,144.952042,All year
River Sheoak,-37.81805736,144.971921,All year
River Sheoak,-37.78743251,144.9514409,All year
River Sheoak,-37.78014003,144.9538899,All year
River Sheoak,-37.77728004,144.94963,All year
River Sheoak,-37.81788316,144.9726219,All year
River Sheoak,-37.78270172,144.9610875,All year
River Sheoak,-37.78447016,144.9602421,All year
River Sheoak,-37.7887102,144.9499132,All year
River Sheoak,-37.7919672,144.9560551,All year
River Sheoak,-37.80281307,144.9251285,All year
River Sheoak,-37.77928445,144.9609577,All year
River Sheoak,-37.81781599,144.9724477,All year
River Sheoak,-37.82038474,144.9589928,All year
River Sheoak,-37.84451159,144.9802798,All year
River Sheoak,-37.82045633,144.9438245,All year
River Sheoak,-37.80925226,144.957808,All year
River Sheoak,-37.77962794,144.9570285,All year
River Sheoak,-37.78512936,144.9600228,All year
River Sheoak,-37.80016317,144.9119845,All year
River Sheoak,-37.77990001,144.95156,All year
River Sheoak,-37.80323844,144.9288305,All year
River Sheoak,-37.79876522,144.9225492,All year
River Sheoak,-37.82369792,144.9244609,All year
River Sheoak,-37.78708929,144.9517542,All year
River Sheoak,-37.7958631,144.9662483,All year
River Sheoak,-37.81795217,144.9724217,All year
River Sheoak,-37.77873203,144.9498894,All year
River Sheoak,-37.77715002,144.94961,All year
River Sheoak,-37.78464025,144.9605043,All year
River Sheoak,-37.82035784,144.9589952,All year
River Sheoak,-37.77742003,144.94958,All year
River Sheoak,-37.79496044,144.9145883,All year
River Sheoak,-37.81810997,144.97181,All year
River Sheoak,-37.78265987,144.9609815,All year
River Sheoak,-37.79848913,144.9218304,All year
River Sheoak,-37.80916425,144.957997,All year
River Sheoak,-37.79578792,144.9161064,All year
River Sheoak,-37.79920686,144.9281079,All year
River Sheoak,-37.77984014,144.951584,All year
River Sheoak,-37.80224521,144.9197833,All year
River Sheoak,-37.79560253,144.9165641,All year
River Sheoak,-37.7861418,144.9598648,All year
River Sheoak,-37.81175268,144.935284,All year
River Sheoak,-37.77793956,144.9493784,All year
River Sheoak,-37.77740996,144.94953,All year
River Sheoak,-37.79996571,144.9123594,All year
River Sheoak,-37.79531308,144.9663298,All year
River Sheoak,-37.78008,144.95377,All year
River Sheoak,-37.79881269,144.9242496,All year
River Sheoak,-37.81799474,144.9720105,All year
River Sheoak,-37.83260063,144.9731303,All year
River Sheoak,-37.81784951,144.9725259,All year
River Sheoak,-37.78872785,144.9499072,All year
River Sheoak,-37.78456711,144.9605844,All year
River Sheoak,-37.78841644,144.9496403,All year
River Sheoak,-37.79799973,144.9214286,All year
Rose Sheoak,-37.80289394,144.9257084,All year
Rose Sheoak,-37.82763269,144.9862733,All year
Rose Sheoak,-37.82688287,144.9116107,All year
Rose Sheoak,-37.79561675,144.9167209,All year
Rose Sheoak,-37.82245461,144.9750237,All year
Rose Sheoak,-37.80287451,144.92592,All year
Rose Sheoak,-37.79942257,144.9407862,All year
Rose Sheoak,-37.82289974,144.9755238,All year
Rose Sheoak,-37.79560317,144.9167119,All year
Rose Sheoak,-37.80291347,144.9264591,All year
Rose Sheoak,-37.8220055,144.9844426,All year
Rose Sheoak,-37.79011672,144.9264843,All year
Rose Sheoak,-37.82244554,144.9749989,All year
Rose Sheoak,-37.82283227,144.9102172,All year
Rose Sheoak,-37.80288595,144.9256843,All year
Rose Sheoak,-37.82194903,144.9843284,All year
Rose Sheoak,-37.79946001,144.9408299,All year
Rose Sheoak,-37.79272255,144.9488703,All year
Rose Sheoak,-37.79581741,144.9154967,All year
Rose Sheoak,-37.80289893,144.9263192,All year
Rose Sheoak,-37.81513068,144.9392011,All year
Rose Sheoak,-37.79074943,144.9240952,All year
Rose Sheoak,-37.79073523,144.9241335,All year
Rose Sheoak,-37.80291686,144.9261912,All year
Rose Sheoak,-37.80287329,144.9256565,All year
Rose Sheoak,-37.82287276,144.9754638,All year
Rose Sheoak,-37.82219361,144.9743415,All year
Rose Sheoak,-37.78452239,144.9606982,All year
Rose Sheoak,-37.79076747,144.9577702,All year
Rose Sheoak,-37.8028877,144.9256561,All year
Rose Sheoak,-37.82515026,144.905284,All year
Rose Sheoak,-37.82279485,144.975398,All year
Rose Sheoak,-37.822914,144.9755406,All year
Rose Sheoak,-37.80287175,144.9257173,All year
Rose Sheoak,-37.82281473,144.9102041,All year
Rose Sheoak,-37.79942404,144.9406897,All year
Rose Sheoak,-37.79941472,144.9406309,All year
Rose Sheoak,-37.7845386,144.9609162,All year
Rose Sheoak,-37.8028817,144.9259497,All year
Rose Sheoak,-37.82236432,144.9748666,All year
Rose Sheoak,-37.82272938,144.9752906,All year
Rose Sheoak,-37.79071876,144.9240886,All year
Rose Sheoak,-37.82253088,144.9751302,All year
Rose Sheoak,-37.80289173,144.9256953,All year
Rose Sheoak,-37.81513377,144.9391767,All year
Rose Sheoak,-37.79942379,144.9407631,All year
Rose Sheoak,-37.82260798,144.9752168,All year
Rose Sheoak,-37.78766446,144.9457955,All year
Rose Sheoak,-37.79560786,144.9150879,All year
Rose Sheoak,-37.79086508,144.9225638,All year
Rose Sheoak,-37.82269691,144.9752576,All year
Rose Sheoak,-37.81514146,144.939194,All year
Rose Sheoak,-37.81514052,144.9391817,All year
Rose Sheoak,-37.80089024,144.9110752,All year
Rose Sheoak,-37.80288326,144.9259666,All year
Rose Sheoak,-37.82250844,144.9750988,All year
Rose Sheoak,-37.79076876,144.9577975,All year
Rose Sheoak,-37.8029319,144.9261903,All year
Rose Sheoak,-37.79941087,144.9406633,All year
Rose Sheoak,-37.82625327,144.903516,All year
Rose Sheoak,-37.7927329,144.94889,All year
Rose Sheoak,-37.81512641,144.9391833,All year
Rose Sheoak,-37.80289952,144.9263526,All year
Rose Sheoak,-37.79561392,144.9167037,All year
Rose Sheoak,-37.82278332,144.9753776,All year
Rose Sheoak,-37.82267485,144.9106042,All year
Rose Sheoak,-37.8222148,144.9744888,All year
Rose Sheoak,-37.79301713,144.9484136,All year
Rose Sheoak,-37.82281033,144.9754127,All year
Rose Sheoak,-37.80289599,144.9263366,All year
Rose Sheoak,-37.80284228,144.9259375,All year
Rose Sheoak,-37.78457479,144.9608774,All year
Rose Sheoak,-37.80285368,144.9256583,All year
Rose Sheoak,-37.82486519,144.905824,All year
Rose Sheoak,-37.82264518,144.9752313,All year
Rose Sheoak,-37.81511883,144.9391931,All year
Rose Sheoak,-37.8227175,144.9753126,All year
Rose Sheoak,-37.78874142,144.954269,All year
Rose Sheoak,-37.82262012,144.9752308,All year
Rose Sheoak,-37.79280834,144.9484769,All year
Rose Sheoak,-37.80286107,144.92595,All year
Rose Sheoak,-37.80289888,144.9262446,All year
Rose Sheoak,-37.80287546,144.9257386,All year
Rose Sheoak,-37.82269337,144.9106576,All year
Rose Sheoak,-37.82251995,144.9751127,All year
Rose Sheoak,-37.80284071,144.9259197,All year
Rose Sheoak,-37.82218907,144.974355,All year
Rose Sheoak,-37.79943702,144.9408037,All year
Rose Sheoak,-37.80292498,144.9262889,All year
Rose Sheoak,-37.82270188,144.9106192,All year
Rose Sheoak,-37.82782206,144.9866917,All year
Rose Sheoak,-37.80285879,144.9259334,All year
Rose Sheoak,-37.8222716,144.9746789,All year
Rose Sheoak,-37.78973703,144.9289155,All year
Rose Sheoak,-37.77976512,144.9607119,All year
Rose Sheoak,-37.84133668,144.9789839,All year
Rose Sheoak,-37.80288453,144.92632,All year
Rose Sheoak,-37.8028712,144.9256859,All year
Rose Sheoak,-37.80291909,144.9263277,All year
Rose Sheoak,-37.80290052,144.9256933,All year
Rose Sheoak,-37.81514016,144.9392072,All year
Rose Sheoak,-37.79085352,144.9225825,All year
Rose Sheoak,-37.80290052,144.9262253,All year
Rose Sheoak,-37.78770815,144.9456138,All year
Rose Sheoak,-37.79947782,144.9408434,All year
Rose Sheoak,-37.80286759,144.9257009,All year
Rose Sheoak,-37.79941874,144.9407168,All year
Rose Sheoak,-37.82226862,144.9746629,All year
Rose Sheoak,-37.7994058,144.9407702,All year
Rose Sheoak,-37.80286863,144.9256682,All year
Rottnest Island Pine,-37.79484923,144.9143232,Summer
Rottnest Island Pine,-37.7947339,144.9144411,Summer
Rottnest Island Pine,-37.81910613,144.9793889,Summer
Rottnest Island Pine,-37.79471104,144.9146822,Summer
Rottnest Island Pine,-37.79489201,144.9143216,Summer
Rottnest Island Pine,-37.79488779,144.9142869,Summer
Rottnest Island Pine,-37.79485497,144.9143723,Summer
Rottnest Island Pine,-37.81917962,144.9795178,Summer
Rottnest Island Pine,-37.79480515,144.9142716,Summer
Rottnest Island Pine,-37.79492885,144.9142138,Summer
Rottnest Island Pine,-37.7948136,144.9144079,Summer
Rottnest Island Pine,-37.81952042,144.980094,Summer
Rottnest Island Pine,-37.81948726,144.9800366,Summer
Rottnest Island Pine,-37.79478323,144.9143926,Summer
Rottnest Island Pine,-37.81949957,144.9800554,Summer
Rottnest Island Pine,-37.81936542,144.9798317,Summer
Rottnest Island Pine,-37.81908031,144.9793442,Summer
Rottnest Island Pine,-37.7947574,144.914527,Summer
Rottnest Island Pine,-37.81912017,144.9794145,Summer
Rottnest Island Pine,-37.81905288,144.9793003,Summer
Rottnest Island Pine,-37.79473723,144.9145838,Summer
Rottnest Island Pine,-37.8192565,144.9796446,Summer
Rottnest Island Pine,-37.79497712,144.9142019,Summer
Rottnest Island Pine,-37.79496124,144.9141957,Summer
Rottnest Island Pine,-37.81931322,144.979746,Summer
Rottnest Island Pine,-37.81927054,144.9796696,Summer
Rottnest Island Pine,-37.79480884,144.9144596,Summer
Rottnest Island Pine,-37.79477448,144.9144327,Summer
Rottnest Island Pine,-37.79528202,144.9146263,Summer
Rottnest Island Pine,-37.81943388,144.9799504,Summer
Rottnest Island Pine,-37.81914654,144.9794646,Summer
Rottnest Island Pine,-37.81928566,144.9796946,Summer
Rottnest Island Pine,-37.81937727,144.9798553,Summer
Rottnest Island Pine,-37.79474206,144.9145664,Summer
Rottnest Island Pine,-37.81946629,144.980001,Summer
Rottnest Island Pine,-37.81913254,144.9794368,Summer
Rottnest Island Pine,-37.81932602,144.9797675,Summer
Rottnest Island Pine,-37.79483678,144.9143123,Summer
Rottnest Island Pine,-37.79472366,144.9145552,Summer
Rottnest Island Pine,-37.81950917,144.9800737,Summer
Rottnest Island Pine,-37.79471508,144.9146303,Summer
Rottnest Island Pine,-37.81889118,144.9790255,Summer
Rottnest Island Pine,-37.79474635,144.9143863,Summer
Rottnest Island Pine,-37.81944953,144.9799754,Summer
Rottnest Island Pine,-37.79480938,144.9143219,Summer
Rottnest Island Pine,-37.79471817,144.914586,Summer
Rottnest Island Pine,-37.79477522,144.9144742,Summer
Rottnest Island Pine,-37.81902871,144.9792572,Summer
Rottnest Island Pine,-37.79472539,144.9146221,Summer
Rottnest Island Pine,-37.81930135,144.9797216,Summer
Rottnest Island Pine,-37.81953272,144.9801176,Summer
Rottnest Island Pine,-37.79481317,144.9143581,Summer
Rottnest Island Pine,-37.81909325,144.9793687,Summer
Rottnest Island Pine,-37.81924362,144.9796237,Summer
Rottnest Island Pine,-37.79488293,144.9142518,Summer
Rottnest Island Pine,-37.81916394,144.9794915,Summer
Rottnest Island Pine,-37.79471763,144.914647,Summer
Sapporo Autumn Gold Elm,-37.80103727,144.9608682,Spring
Sapporo Autumn Gold Elm,-37.80046139,144.9609762,Spring
Sapporo Autumn Gold Elm,-37.80196493,144.9608208,Spring
Sapporo Autumn Gold Elm,-37.80029812,144.9611332,Spring
Sapporo Autumn Gold Elm,-37.80056855,144.9610858,Spring
Sapporo Autumn Gold Elm,-37.78413628,144.9439527,Spring
Sapporo Autumn Gold Elm,-37.80112461,144.9608537,Spring
Sapporo Autumn Gold Elm,-37.79011077,144.9255222,Spring
Sapporo Autumn Gold Elm,-37.80201554,144.9608136,Spring
Sapporo Autumn Gold Elm,-37.84133031,144.9851628,Spring
Sapporo Autumn Gold Elm,-37.77957333,144.9620957,Spring
Sapporo Autumn Gold Elm,-37.80038272,144.9609971,Spring
Sapporo Autumn Gold Elm,-37.80055705,144.9609631,Spring
Sapporo Autumn Gold Elm,-37.80158284,144.9607694,Spring
Sapporo Autumn Gold Elm,-37.84148612,144.9854943,Spring
Sapporo Autumn Gold Elm,-37.80187083,144.9608405,Spring
Sapporo Autumn Gold Elm,-37.84142966,144.985049,Spring
Sapporo Autumn Gold Elm,-37.80148593,144.9607882,Spring
Sapporo Autumn Gold Elm,-37.80195174,144.9606992,Spring
Sapporo Autumn Gold Elm,-37.78501881,144.9432309,Spring
Sapporo Autumn Gold Elm,-37.8013051,144.9609357,Spring
Sapporo Autumn Gold Elm,-37.80028963,144.9610126,Spring
Sapporo Autumn Gold Elm,-37.84127765,144.9847505,Spring
Sapporo Autumn Gold Elm,-37.80169834,144.9608666,Spring
Sapporo Autumn Gold Elm,-37.84151312,144.9857188,Spring
Sapporo Autumn Gold Elm,-37.84144383,144.9851662,Spring
Sapporo Autumn Gold Elm,-37.80139482,144.9608035,Spring
Sapporo Autumn Gold Elm,-37.79588393,144.9691686,Spring
Sapporo Autumn Gold Elm,-37.78160106,144.9624595,Spring
Sapporo Autumn Gold Elm,-37.80141868,144.9609219,Spring
Sapporo Autumn Gold Elm,-37.80112258,144.9609706,Spring
Sapporo Autumn Gold Elm,-37.78503174,144.9431763,Spring
Sapporo Autumn Gold Elm,-37.80065777,144.9609453,Spring
Sapporo Autumn Gold Elm,-37.80097368,144.9608858,Spring
Sapporo Autumn Gold Elm,-37.80179484,144.96085,Spring
Sapporo Autumn Gold Elm,-37.84146055,144.9852903,Spring
Sapporo Autumn Gold Elm,-37.84129965,144.9849243,Spring
Sapporo Autumn Gold Elm,-37.80074799,144.9610347,Spring
Sapporo Autumn Gold Elm,-37.80200391,144.9606933,Spring
Sapporo Autumn Gold Elm,-37.81437545,144.9877381,Spring
Sapporo Autumn Gold Elm,-37.80073873,144.9609319,Spring
Sapporo Autumn Gold Elm,-37.7877846,144.9243372,Spring
Sapporo Autumn Gold Elm,-37.80119824,144.9608432,Spring
Sapporo Autumn Gold Elm,-37.80159068,144.960889,Spring
Sapporo Autumn Gold Elm,-37.80048409,144.9610954,Spring
Sapporo Autumn Gold Elm,-37.81440607,144.9880006,Spring
Sapporo Autumn Gold Elm,-37.8012155,144.9609501,Spring
Sapporo Autumn Gold Elm,-37.80082675,144.9609147,Spring
Sapporo Autumn Gold Elm,-37.78595918,144.9427813,Spring
Sapporo Autumn Gold Elm,-37.84131525,144.9850515,Spring
Sapporo Autumn Gold Elm,-37.79570542,144.969195,Spring
Sapporo Autumn Gold Elm,-37.80186368,144.9607244,Spring
Sapporo Autumn Gold Elm,-37.8009761,144.9609995,Spring
Sapporo Autumn Gold Elm,-37.80082966,144.9610465,Spring
Sapporo Autumn Gold Elm,-37.84135555,144.9853739,Spring
Sapporo Autumn Gold Elm,-37.84134124,144.9852484,Spring
Sapporo Autumn Gold Elm,-37.84147523,144.9854054,Spring
Sapporo Autumn Gold Elm,-37.80104121,144.9609865,Spring
Sapporo Autumn Gold Elm,-37.79579827,144.9691814,Spring
Sapporo Autumn Gold Elm,-37.84141167,144.9849196,Spring
Sapporo Autumn Gold Elm,-37.80178146,144.9607382,Spring
Sapporo Autumn Gold Elm,-37.80039305,144.9611145,Spring
Sapporo Autumn Gold Elm,-37.80168256,144.9607514,Spring
Sapporo Autumn Gold Elm,-37.80129766,144.9608236,Spring
Sapporo Autumn Gold Elm,-37.84137462,144.9854981,Spring
Sapporo Autumn Gold Elm,-37.80066396,144.9610686,Spring
Sapporo Autumn Gold Elm,-37.80150662,144.9609059,Spring
Sapporo Autumn Gold Elm,-37.84149911,144.9856056,Spring
Sapporo Autumn Gold Elm,-37.79561241,144.9692103,Spring
Scarlet Bottlebrush,-37.81690655,144.954894,Spring
Scarlet Bottlebrush,-37.79227444,144.9192261,Spring
Scarlet Bottlebrush,-37.79246234,144.919262,Spring
Scarlet Bottlebrush,-37.79173581,144.9574545,Spring
Scarlet Bottlebrush,-37.79248182,144.9194058,Spring
Scarlet Bottlebrush,-37.79247135,144.9193337,Spring
Scarlet Bottlebrush,-37.80225175,144.9445173,Spring
Scarlet Bottlebrush,-37.79902463,144.9166906,Spring
Scarlet Bottlebrush,-37.82281257,144.9864897,Spring
Scarlet Bottlebrush,-37.79230102,144.9191799,Spring
Scarlet Oak,-37.81273841,144.9833633,Summer
Scarlet Oak,-37.8132444,144.9878927,Summer
Scarlet Oak,-37.81338346,144.989096,Summer
Scarlet Oak,-37.80394051,144.9509737,Summer
Scarlet Oak,-37.83840488,144.981594,Summer
Scarlet Oak,-37.83849517,144.9816668,Summer
Scarlet Oak,-37.81322886,144.9877634,Summer
Scarlet Oak,-37.82937628,144.9718985,Summer
Scarlet Oak,-37.80415115,144.9509344,Summer
Scarlet Oak,-37.8385784,144.9816491,Summer
Scarlet Oak,-37.83896801,144.9815564,Summer
Scarlet Oak,-37.82240069,144.9741993,Summer
Scarlet Oak,-37.83935281,144.9813723,Summer
Scarlet Oak,-37.81296427,144.9854127,Summer
Scarlet Oak,-37.81311306,144.9867251,Summer
Scarlet Oak,-37.80386825,144.9553915,Summer
Scarlet Oak,-37.8392816,144.9813921,Summer
Scarlet Oak,-37.8282698,144.971772,Summer
Scarlet Oak,-37.8132153,144.9876399,Summer
Scarlet Oak,-37.77936724,144.9397544,Summer
Scarlet Oak,-37.81339753,144.9892281,Summer
Scarlet Oak,-37.80436951,144.950898,Summer
Scarlet Oak,-37.79544248,144.9663347,Summer
Scarlet Oak,-37.79888649,144.9692421,Summer
Scarlet Oak,-37.79366326,144.957424,Summer
Scarlet Oak,-37.79361372,144.9569111,Summer
Scarlet Oak,-37.7828512,144.9632215,Summer
Scarlet Oak,-37.79892256,144.9695412,Summer
Scarlet Oak,-37.83810058,144.9817583,Summer
Scarlet Oak,-37.7936372,144.9571737,Summer
Scarlet Oak,-37.77918296,144.9418377,Summer
Scarlet Oak,-37.81284648,144.9843331,Summer
Scarlet Oak,-37.8393653,144.9814644,Summer
Scarlet Oak,-37.83905122,144.9815369,Summer
Scarlet Oak,-37.79897174,144.9700524,Summer
Scarlet Oak,-37.81333885,144.9887262,Summer
Scarlet Oak,-37.79700897,144.9249337,Summer
Scarlet Oak,-37.83841813,144.9816837,Summer
Scarlet Oak,-37.78278746,144.9633917,Summer
Scarlet Oak,-37.81332547,144.9886077,Summer
Scarlet Oak,-37.81275366,144.9835122,Summer
Scarlet Oak,-37.81319739,144.9874727,Summer
Scarlet Oak,-37.83920826,144.9815036,Summer
Scarlet Oak,-37.81297769,144.9855121,Summer
Scarlet Oak,-37.83919178,144.9814097,Summer
Scarlet Oak,-37.83895448,144.9814608,Summer
Scarlet Oak,-37.81348423,144.9899784,Summer
Scarlet Oak,-37.81309809,144.9865981,Summer
Scarlet Oak,-37.79342795,144.9704077,Summer
Scarlet Oak,-37.79896359,144.9699561,Summer
Scarlet Oak,-37.81304293,144.9861335,Summer
Scarlet Oak,-37.83881272,144.981592,Summer
Scarlet Oak,-37.81340805,144.9893433,Summer
Scarlet Oak,-37.8129248,144.9850496,Summer
Scarlet Oak,-37.80559997,144.9550866,Summer
Scarlet Oak,-37.82832035,144.9718816,Summer
Scarlet Oak,-37.81286349,144.9845053,Summer
Scarlet Oak,-37.79715285,144.9250387,Summer
Scarlet Oak,-37.81283711,144.9842381,Summer
Scarlet Oak,-37.80449048,144.9508794,Summer
Scarlet Oak,-37.80384157,144.9509897,Summer
Scarlet Oak,-37.81325855,144.9880138,Summer
Scarlet Oak,-37.83928472,144.9814848,Summer
Scarlet Oak,-37.79728209,144.9251418,Summer
Scarlet Oak,-37.82826294,144.9719543,Summer
Scarlet Oak,-37.81314175,144.9869799,Summer
Scarlet Oak,-37.81317086,144.9872386,Summer
Scarlet Oak,-37.81349784,144.9901048,Summer
Scarlet Oak,-37.79876959,144.9682275,Summer
Scarlet Oak,-37.81317831,144.9873472,Summer
Scarlet Oak,-37.82954899,144.97188,Summer
Scarlet Oak,-37.79579614,144.9691777,Summer
Scarlet Oak,-37.78770001,144.92369,Summer
Scarlet Oak,-37.80562232,144.95532,Summer
Scarlet Oak,-37.79846879,144.9653939,Summer
Scarlet Oak,-37.82309497,144.9734254,Summer
Scarlet Oak,-37.83943499,144.9813562,Summer
Scarlet Oak,-37.77888699,144.9396866,Summer
Scarlet Oak,-37.79597121,144.9691396,Summer
Scarlet Oak,-37.83880121,144.981499,Summer
Scarlet Oak,-37.81336925,144.988976,Summer
Scarlet Oak,-37.8382603,144.9817181,Summer
Scarlet Oak,-37.82939163,144.9720049,Summer
Scarlet Oak,-37.8127667,144.9836157,Summer
Scarlet Oak,-37.80512239,144.9507655,Summer
Scarlet Oak,-37.79856812,144.9464965,Summer
Scarlet Oak,-37.81305652,144.9862432,Summer
Scarlet Oak,-37.79746267,144.9253201,Summer
Scarlet Oak,-37.79894031,144.9697503,Summer
Scarlet Oak,-37.81302945,144.9860148,Summer
Scarlet Oak,-37.8230264,144.9735251,Summer
Scarlet Oak,-37.80469704,144.9508382,Summer
Scarlet Oak,-37.8134693,144.9898585,Summer
Scarlet Oak,-37.7988982,144.969336,Summer
Scarlet Oak,-37.82556556,144.9684586,Summer
Scarlet Oak,-37.82893198,144.966975,Summer
Scarlet Oak,-37.82541205,144.9689679,Summer
Scarlet Oak,-37.79619599,144.9268197,Summer
Scarlet Oak,-37.79689897,144.9248331,Summer
Scarlet Oak,-37.81335366,144.9888544,Summer
Scarlet Oak,-37.83761501,144.9796346,Summer
Scarlet Oak,-37.80363198,144.9510271,Summer
Scarlet Oak,-37.80741979,144.9549924,Summer
Scarlet Oak,-37.82560031,144.9683466,Summer
Scarlet Oak,-37.81312761,144.9868434,Summer
Scarlet Oak,-37.83872133,144.9815228,Summer
Scarlet Oak,-37.79741999,144.9252811,Summer
Scarlet Oak,-37.83912784,144.9815173,Summer
Scarlet Oak,-37.79857207,144.9703191,Summer
Scarlet Oak,-37.79857426,144.9465644,Summer
Scarlet Oak,-37.81295022,144.9853024,Summer
Scarlet Oak,-37.81293992,144.9852114,Summer
Scarlet Oak,-37.80492923,144.9507997,Summer
Scarlet Oak,-37.81327031,144.9881165,Summer
Scarlet Oak,-37.82544111,144.9688709,Summer
Scarlet Oak,-37.83903819,144.9814497,Summer
Scarlet Oak,-37.79865501,144.9670923,Summer
Scarlet Oak,-37.79733423,144.9251858,Summer
Scarlet Oak,-37.78249578,144.963727,Summer
Scarlet Oak,-37.83889184,144.9815706,Summer
Scarlet Oak,-37.81315873,144.9871299,Summer
Scots Pine,-37.83073004,144.97481,Spring
Scots Pine,-37.83099997,144.97597,Spring
Scots Pine,-37.8320762,144.9768426,Spring
Sessile Oak,-37.83142278,144.9749884,All year
Sheoak,-37.80238783,144.9303376,All year
Sheoak,-37.7888732,144.9042464,All year
Sheoak,-37.78872833,144.904345,All year
Sheoak,-37.78879574,144.9042795,All year
Sheoak,-37.8023135,144.9303384,All year
Sheoak,-37.80239471,144.9302679,All year
Sheoak,-37.80242357,144.9302077,All year
Sheoak,-37.80236861,144.9302801,All year
Sheoak,-37.80239623,144.9303539,All year
Sheoak,-37.78905962,144.9040983,All year
Sheoak,-37.78853346,144.9044492,All year
Sheoak,-37.78811116,144.9047072,All year
Sheoak,-37.78815015,144.9046848,All year
Sheoak,-37.80235884,144.9303288,All year
Sheoak,-37.78870036,144.9043585,All year
Sheoak,-37.80231176,144.9303831,All year
Sheoak,-37.80231885,144.9303561,All year
Sheoak,-37.78859176,144.9044035,All year
Sheoak,-37.78874209,144.904323,All year
Sheoak,-37.78840163,144.9536698,All year
Sheoak,-37.80231862,144.93043,All year
Sheoak,-37.83269239,144.973184,All year
Sheoak,-37.80241022,144.9303146,All year
Sheoak,-37.78720097,144.949037,All year
Sheoak,-37.7889121,144.9042199,All year
Sheoak,-37.802389,144.9302865,All year
Sheoak,-37.80238038,144.9303703,All year
Sheoak,-37.80244699,144.930304,All year
Sheoak,-37.80234839,144.9303036,All year
Sheoak,-37.80234855,144.9304357,All year
Sheoak,-37.80238844,144.9303107,All year
Sheoak,-37.78894889,144.9041701,All year
Sheoak,-37.78251144,144.9490329,All year
Sheoak,-37.78805781,144.9047376,All year
Sheoak,-37.80239329,144.930243,All year
Sheoak,-37.78850558,144.9044728,All year
Sheoak,-37.80243566,144.9303209,All year
Sheoak,-37.80230702,144.9304004,All year
Sheoak,-37.80244545,144.9302167,All year
Sheoak,-37.78889681,144.9042113,All year
